User ID,Time of Attempt,Authentication Method,Success/Failure,IP Address,Location,Device,Fraudulent
user_779,2024-07-28 21:41:23.685394,otp,True,69.189.216.106,New York,mobile,False
user_694,2024-07-14 21:41:23.685400,biometric,True,182.113.113.252,London,desktop,False
user_35,2024-07-30 21:41:23.685406,password,True,25.5.229.217,Paris,mobile,False
user_799,2024-07-14 21:41:23.685412,password,True,89.20.237.5,Berlin,tablet,False
user_258,2024-07-14 21:41:23.685418,password,True,43.2.138.50,San Francisco,mobile,False
user_398,2024-08-04 21:41:23.685424,password,True,67.171.103.227,San Francisco,desktop,False
user_43,2024-07-25 21:41:23.685430,biometric,True,80.1.132.110,New York,tablet,False
user_158,2024-08-10 21:41:23.685436,password,True,223.70.199.124,New York,tablet,False
user_39,2024-07-26 21:41:23.685442,biometric,True,140.230.138.152,Paris,mobile,False
user_215,2024-07-18 21:41:23.685449,otp,True,35.201.156.164,Paris,mobile,False
user_615,2024-08-10 21:41:23.685455,password,True,147.162.227.124,New York,tablet,False
user_785,2024-07-12 21:41:23.685461,biometric,True,85.232.99.178,Paris,desktop,False
user_987,2024-07-26 21:41:23.685467,biometric,True,215.77.236.8,Paris,desktop,False
user_813,2024-08-04 21:41:23.685473,password,True,200.37.156.119,New York,mobile,False
user_438,2024-07-29 21:41:23.685479,biometric,True,236.209.126.145,London,desktop,False
user_920,2024-07-20 21:41:23.685485,otp,True,78.133.203.35,New York,mobile,False
user_104,2024-07-26 21:41:23.685491,biometric,True,116.83.120.21,Berlin,mobile,False
user_850,2024-08-07 21:41:23.685497,otp,True,54.201.202.26,London,desktop,False
user_811,2024-07-19 21:41:23.685503,otp,True,145.185.223.121,Berlin,mobile,False
user_184,2024-07-22 21:41:23.685509,password,True,229.181.6.16,Paris,desktop,False
user_395,2024-08-04 21:41:23.685515,otp,True,219.142.242.142,London,tablet,False
user_424,2024-08-04 21:41:23.685520,biometric,False,217.212.86.41,Berlin,mobile,True
user_340,2024-08-09 21:41:23.685528,password,False,102.99.228.158,London,desktop,True
user_335,2024-08-07 21:41:23.685534,biometric,True,59.237.128.123,Berlin,tablet,False
user_733,2024-07-26 21:41:23.685540,password,True,149.76.183.122,Paris,mobile,False
user_218,2024-08-02 21:41:23.685546,biometric,True,61.42.113.216,London,desktop,False
user_833,2024-07-27 21:41:23.685567,password,True,198.110.55.199,Paris,tablet,False
user_63,2024-08-07 21:41:23.685578,otp,True,101.50.193.52,Berlin,mobile,False
user_664,2024-07-13 21:41:23.685588,biometric,True,254.90.241.174,San Francisco,tablet,False
user_926,2024-07-31 21:41:23.685599,otp,True,99.3.221.23,Berlin,mobile,False
user_725,2024-07-25 21:41:23.685610,biometric,True,130.188.164.112,Paris,mobile,False
user_410,2024-08-03 21:41:23.685620,password,True,189.123.204.62,San Francisco,tablet,False
user_405,2024-08-09 21:41:23.685630,biometric,True,4.61.248.122,San Francisco,desktop,False
user_480,2024-08-09 21:41:23.685637,biometric,False,95.248.179.98,London,desktop,True
user_489,2024-07-25 21:41:23.685644,otp,True,200.53.2.104,Berlin,tablet,False
user_441,2024-07-29 21:41:23.685655,password,True,82.213.103.112,Berlin,tablet,False
user_310,2024-07-31 21:41:23.685666,otp,True,155.137.189.111,New York,tablet,False
user_891,2024-07-18 21:41:23.685675,password,True,168.163.33.123,San Francisco,desktop,False
user_517,2024-07-29 21:41:23.685691,otp,True,198.130.210.230,Paris,mobile,False
user_408,2024-08-04 21:41:23.685702,otp,True,200.178.189.68,Paris,tablet,False
user_817,2024-07-17 21:41:23.685712,otp,True,120.160.154.201,Paris,desktop,False
user_807,2024-07-15 21:41:23.685723,password,False,241.25.9.204,San Francisco,mobile,True
user_886,2024-07-20 21:41:23.685733,biometric,True,65.102.14.252,New York,tablet,False
user_91,2024-08-10 21:41:23.685744,password,True,11.139.215.247,San Francisco,mobile,False
user_216,2024-08-10 21:41:23.685754,password,True,149.210.52.163,San Francisco,desktop,False
user_515,2024-08-10 21:41:23.685764,password,True,245.142.241.214,Berlin,desktop,False
user_775,2024-07-17 21:41:23.685775,password,False,81.170.44.204,London,tablet,True
user_666,2024-07-12 21:41:23.685783,biometric,True,148.36.50.25,New York,mobile,False
user_586,2024-07-27 21:41:23.685789,biometric,True,244.39.199.217,Paris,mobile,False
user_673,2024-08-04 21:41:23.685795,biometric,True,102.40.98.13,San Francisco,tablet,False
user_563,2024-07-17 21:41:23.685801,password,True,127.178.101.128,Paris,tablet,False
user_513,2024-07-15 21:41:23.685807,otp,True,52.216.247.98,Berlin,mobile,False
user_568,2024-07-30 21:41:23.685814,password,True,130.74.204.181,Paris,mobile,False
user_170,2024-07-14 21:41:23.685820,biometric,True,58.129.181.15,Berlin,tablet,False
user_916,2024-07-20 21:41:23.685826,password,True,138.10.251.100,San Francisco,mobile,False
user_953,2024-08-11 21:41:23.685831,biometric,True,67.194.176.202,Paris,mobile,False
user_616,2024-08-07 21:41:23.685838,biometric,True,45.206.225.6,Berlin,mobile,False
user_261,2024-07-21 21:41:23.685844,otp,True,131.135.248.114,Berlin,mobile,False
user_885,2024-07-12 21:41:23.685850,biometric,True,96.129.13.56,Berlin,desktop,False
user_73,2024-07-22 21:41:23.685856,password,True,135.205.69.153,London,desktop,False
user_298,2024-07-15 21:41:23.685862,biometric,True,202.139.113.123,San Francisco,desktop,False
user_345,2024-08-10 21:41:23.685868,biometric,False,123.170.131.23,Paris,tablet,True
user_23,2024-07-19 21:41:23.685874,biometric,True,207.200.110.32,San Francisco,mobile,False
user_21,2024-08-11 21:41:23.685880,password,True,174.166.58.72,Berlin,mobile,False
user_522,2024-07-23 21:41:23.685886,biometric,True,224.155.5.6,New York,tablet,False
user_958,2024-07-30 21:41:23.685892,password,True,176.201.193.17,Paris,mobile,False
user_654,2024-07-13 21:41:23.685897,password,True,40.40.131.104,San Francisco,tablet,False
user_430,2024-07-12 21:41:23.685903,biometric,True,51.59.150.168,Berlin,tablet,False
user_658,2024-07-12 21:41:23.685909,password,True,251.75.107.24,Paris,tablet,False
user_699,2024-07-12 21:41:23.685916,otp,True,92.184.49.180,Berlin,mobile,False
user_454,2024-07-13 21:41:23.685921,otp,True,29.136.143.177,San Francisco,tablet,False
user_493,2024-07-25 21:41:23.685928,biometric,True,148.114.39.187,San Francisco,mobile,False
user_469,2024-08-11 21:41:23.685933,biometric,True,41.239.8.198,Paris,tablet,False
user_36,2024-07-18 21:41:23.685939,biometric,True,128.230.5.142,London,tablet,False
user_856,2024-07-16 21:41:23.685946,biometric,True,193.250.122.89,Paris,desktop,False
user_994,2024-07-16 21:41:23.685952,password,True,133.229.79.137,San Francisco,mobile,False
user_477,2024-07-23 21:41:23.685958,password,True,29.30.220.30,Paris,tablet,False
user_931,2024-08-06 21:41:23.685968,otp,True,235.122.180.6,San Francisco,tablet,False
user_203,2024-07-19 21:41:23.685978,password,True,158.101.52.138,Paris,mobile,False
user_412,2024-07-17 21:41:23.685987,biometric,True,117.30.20.207,Paris,desktop,False
user_414,2024-07-19 21:41:23.685994,biometric,True,132.101.49.64,New York,mobile,False
user_715,2024-07-15 21:41:23.686000,otp,True,210.157.160.108,Berlin,tablet,False
user_365,2024-08-11 21:41:23.686006,biometric,True,92.55.13.189,Berlin,mobile,False
user_931,2024-07-20 21:41:23.686012,otp,True,92.181.74.53,Paris,desktop,False
user_648,2024-07-20 21:41:23.686018,password,False,129.44.3.142,London,desktop,True
user_449,2024-08-02 21:41:23.686024,otp,True,106.233.71.229,Paris,mobile,False
user_625,2024-08-03 21:41:23.686030,otp,False,55.167.243.169,Berlin,mobile,True
user_704,2024-08-10 21:41:23.686036,password,False,230.89.68.92,London,tablet,True
user_327,2024-07-29 21:41:23.686044,password,True,252.105.176.49,Paris,desktop,False
user_771,2024-07-17 21:41:23.686050,otp,True,56.30.96.67,London,mobile,False
user_194,2024-07-20 21:41:23.686056,biometric,True,126.36.18.227,Paris,mobile,False
user_90,2024-08-10 21:41:23.686066,biometric,True,170.208.120.235,New York,mobile,False
user_845,2024-08-06 21:41:23.686076,biometric,False,245.112.210.194,New York,mobile,True
user_295,2024-08-04 21:41:23.686085,password,False,90.155.251.24,New York,mobile,True
user_700,2024-07-22 21:41:23.686099,otp,True,183.14.68.191,Berlin,mobile,False
user_469,2024-07-16 21:41:23.686109,password,False,36.210.165.27,Berlin,mobile,True
user_855,2024-07-31 21:41:23.686118,biometric,False,181.48.240.105,Paris,tablet,True
user_616,2024-07-17 21:41:23.686128,password,True,232.48.68.157,Paris,mobile,False
user_803,2024-07-25 21:41:23.686138,biometric,True,246.132.94.173,New York,desktop,False
user_526,2024-07-21 21:41:23.686150,biometric,True,189.198.166.242,London,desktop,False
user_142,2024-07-18 21:41:23.686160,biometric,True,93.29.124.99,San Francisco,mobile,False
user_689,2024-07-14 21:41:23.686170,biometric,True,29.128.132.154,Paris,desktop,False
user_874,2024-08-08 21:41:23.686180,otp,True,175.238.57.60,New York,desktop,False
user_14,2024-07-23 21:41:23.686190,password,True,236.41.162.252,Berlin,tablet,False
user_488,2024-07-19 21:41:23.686201,password,True,159.220.183.133,Berlin,desktop,False
user_382,2024-08-05 21:41:23.686211,otp,False,217.131.207.14,San Francisco,tablet,True
user_916,2024-07-29 21:41:23.686222,otp,True,233.75.34.98,Paris,mobile,False
user_201,2024-07-18 21:41:23.686274,biometric,True,124.7.219.9,San Francisco,tablet,False
user_318,2024-08-04 21:41:23.686285,otp,False,198.148.195.123,Berlin,tablet,True
user_979,2024-08-09 21:41:23.686294,biometric,True,43.186.96.190,London,desktop,False
user_189,2024-08-01 21:41:23.686304,biometric,False,245.25.57.216,Berlin,desktop,True
user_992,2024-07-25 21:41:23.686319,biometric,True,49.108.21.141,San Francisco,mobile,False
user_786,2024-07-15 21:41:23.686330,otp,True,253.165.145.93,New York,mobile,False
user_392,2024-07-28 21:41:23.686340,otp,True,91.5.149.25,Berlin,tablet,False
user_32,2024-07-22 21:41:23.686352,biometric,True,87.29.219.227,Berlin,tablet,False
user_327,2024-08-03 21:41:23.686362,password,True,190.27.159.138,Berlin,mobile,False
user_140,2024-07-29 21:41:23.686372,password,True,130.24.21.56,San Francisco,desktop,False
user_653,2024-07-18 21:41:23.686383,biometric,True,113.12.203.109,London,desktop,False
user_663,2024-07-28 21:41:23.686394,biometric,False,22.15.154.166,Berlin,tablet,True
user_461,2024-07-17 21:41:23.686404,biometric,True,117.43.35.12,New York,desktop,False
user_153,2024-08-11 21:41:23.686417,otp,True,118.101.193.34,London,mobile,False
user_179,2024-07-27 21:41:23.686427,biometric,True,53.157.15.35,New York,mobile,False
user_553,2024-07-12 21:41:23.686439,otp,True,223.36.169.169,New York,desktop,False
user_276,2024-07-25 21:41:23.686456,password,True,34.102.198.145,San Francisco,desktop,False
user_388,2024-07-13 21:41:23.686467,biometric,True,104.205.123.8,San Francisco,desktop,False
user_989,2024-08-04 21:41:23.686477,otp,True,73.128.8.182,London,desktop,False
user_122,2024-07-16 21:41:23.686491,password,True,25.228.211.100,New York,desktop,False
user_165,2024-07-30 21:41:23.686501,password,True,17.54.67.89,San Francisco,desktop,False
user_948,2024-07-27 21:41:23.686512,biometric,True,9.65.207.207,Paris,mobile,False
user_771,2024-08-08 21:41:23.686523,password,False,79.50.81.200,Berlin,mobile,True
user_129,2024-07-30 21:41:23.686534,password,False,207.209.222.174,New York,desktop,True
user_215,2024-07-31 21:41:23.686541,biometric,False,132.125.227.114,San Francisco,mobile,True
user_998,2024-07-20 21:41:23.686547,biometric,True,27.167.210.212,Paris,desktop,False
user_346,2024-08-01 21:41:23.686553,biometric,True,223.227.246.144,Berlin,mobile,False
user_616,2024-07-17 21:41:23.686559,password,True,244.51.215.73,London,mobile,False
user_54,2024-08-11 21:41:23.686565,biometric,True,163.142.228.57,New York,mobile,False
user_392,2024-08-11 21:41:23.686572,password,True,227.252.165.47,Paris,mobile,False
user_592,2024-07-18 21:41:23.686583,otp,True,93.172.33.243,New York,mobile,False
user_59,2024-08-08 21:41:23.686593,biometric,True,130.149.5.24,New York,tablet,False
user_438,2024-07-18 21:41:23.686604,biometric,True,237.65.121.134,London,tablet,False
user_593,2024-08-03 21:41:23.686614,otp,True,167.244.68.80,New York,mobile,False
user_102,2024-07-25 21:41:23.686626,biometric,True,211.41.7.71,New York,desktop,False
user_537,2024-08-05 21:41:23.686636,biometric,True,113.99.198.65,San Francisco,tablet,False
user_388,2024-07-31 21:41:23.686647,biometric,True,156.161.35.24,London,desktop,False
user_74,2024-08-04 21:41:23.686657,biometric,True,199.201.213.57,San Francisco,tablet,False
user_174,2024-07-14 21:41:23.686668,password,True,113.138.43.33,Berlin,tablet,False
user_323,2024-08-08 21:41:23.686678,password,True,242.250.101.223,Paris,tablet,False
user_980,2024-07-17 21:41:23.686688,biometric,True,181.87.119.25,Paris,tablet,False
user_266,2024-08-06 21:41:23.686699,otp,True,124.214.144.68,New York,tablet,False
user_165,2024-08-06 21:41:23.686710,biometric,True,219.106.211.107,Berlin,desktop,False
user_446,2024-08-06 21:41:23.686720,biometric,True,168.244.144.131,San Francisco,desktop,False
user_384,2024-08-05 21:41:23.686731,password,True,72.61.80.13,San Francisco,desktop,False
user_833,2024-07-24 21:41:23.686741,otp,False,149.58.8.233,New York,mobile,True
user_860,2024-08-10 21:41:23.686755,biometric,True,94.188.161.90,New York,tablet,False
user_547,2024-07-31 21:41:23.686765,otp,True,127.153.141.219,Paris,mobile,False
user_466,2024-07-29 21:41:23.686776,otp,True,199.101.19.19,Paris,tablet,False
user_866,2024-08-06 21:41:23.686785,password,True,159.50.147.28,London,tablet,False
user_758,2024-07-17 21:41:23.686791,biometric,True,131.176.137.110,San Francisco,desktop,False
user_25,2024-07-27 21:41:23.686797,biometric,True,248.26.210.230,Berlin,mobile,False
user_404,2024-07-18 21:41:23.686803,password,True,223.212.94.54,Berlin,desktop,False
user_945,2024-08-09 21:41:23.686809,otp,True,30.178.23.234,Berlin,mobile,False
user_759,2024-07-18 21:41:23.686815,password,True,161.185.162.197,New York,tablet,False
user_560,2024-08-03 21:41:23.686821,biometric,True,30.198.14.57,San Francisco,desktop,False
user_256,2024-07-30 21:41:23.686828,otp,True,151.67.142.131,Berlin,desktop,False
user_625,2024-08-10 21:41:23.686834,password,True,123.225.61.255,Berlin,desktop,False
user_638,2024-07-28 21:41:23.686840,password,True,190.165.56.132,New York,mobile,False
user_518,2024-08-09 21:41:23.686847,password,True,161.63.133.119,Berlin,desktop,False
user_396,2024-08-06 21:41:23.686853,password,True,239.238.175.84,New York,mobile,False
user_60,2024-07-22 21:41:23.686859,biometric,True,6.144.175.216,London,tablet,False
user_947,2024-07-27 21:41:23.686865,otp,False,123.3.219.1,New York,desktop,True
user_35,2024-07-21 21:41:23.686872,otp,False,235.173.215.114,Paris,desktop,True
user_752,2024-07-30 21:41:23.686878,otp,True,99.252.74.90,New York,desktop,False
user_563,2024-07-24 21:41:23.686884,otp,True,48.29.48.192,Paris,tablet,False
user_10,2024-08-02 21:41:23.686890,biometric,True,17.68.255.39,Berlin,tablet,False
user_446,2024-07-30 21:41:23.686896,otp,True,8.229.95.181,Paris,mobile,False
user_37,2024-08-03 21:41:23.686902,otp,True,50.141.89.255,Paris,desktop,False
user_176,2024-07-12 21:41:23.686908,password,False,5.165.215.143,New York,tablet,True
user_331,2024-07-29 21:41:23.686916,biometric,True,50.180.22.83,San Francisco,tablet,False
user_554,2024-08-05 21:41:23.686923,password,True,188.6.235.194,San Francisco,desktop,False
user_57,2024-07-12 21:41:23.686929,biometric,True,228.3.60.98,San Francisco,tablet,False
user_435,2024-08-08 21:41:23.686935,otp,True,28.105.52.160,Paris,tablet,False
user_214,2024-07-22 21:41:23.686941,biometric,True,111.86.48.158,London,mobile,False
user_6,2024-07-23 21:41:23.686947,password,True,70.16.212.232,Berlin,mobile,False
user_936,2024-08-07 21:41:23.686953,password,True,50.185.103.97,Berlin,desktop,False
user_98,2024-07-21 21:41:23.686960,biometric,True,148.177.108.232,Paris,mobile,False
user_960,2024-08-05 21:41:23.686966,password,True,38.191.194.25,San Francisco,desktop,False
user_292,2024-08-01 21:41:23.686972,biometric,True,198.150.61.113,New York,desktop,False
user_918,2024-08-10 21:41:23.686978,biometric,True,66.121.49.125,London,mobile,False
user_112,2024-07-19 21:41:23.686984,biometric,True,170.53.31.16,London,mobile,False
user_184,2024-07-27 21:41:23.686990,password,True,168.172.145.125,London,tablet,False
user_219,2024-07-15 21:41:23.686996,password,True,119.18.204.97,San Francisco,desktop,False
user_513,2024-08-09 21:41:23.687002,otp,False,120.163.95.29,Berlin,desktop,True
user_719,2024-07-15 21:41:23.687008,otp,True,142.117.33.159,San Francisco,desktop,False
user_543,2024-07-20 21:41:23.687014,password,True,193.108.159.54,Paris,tablet,False
user_904,2024-08-09 21:41:23.687020,otp,True,141.206.232.55,San Francisco,desktop,False
user_949,2024-07-21 21:41:23.687026,otp,True,158.174.181.102,Berlin,tablet,False
user_366,2024-07-13 21:41:23.687033,biometric,True,172.234.157.169,Paris,tablet,False
user_203,2024-08-03 21:41:23.687038,password,True,122.141.139.217,New York,desktop,False
user_333,2024-08-01 21:41:23.687045,otp,True,13.153.218.236,London,tablet,False
user_764,2024-07-20 21:41:23.687051,password,False,60.172.1.198,New York,tablet,True
user_917,2024-07-31 21:41:23.687059,biometric,False,72.201.227.244,Paris,mobile,True
user_170,2024-08-02 21:41:23.687065,biometric,True,65.19.185.30,New York,tablet,False
user_307,2024-07-12 21:41:23.687071,otp,True,206.223.238.62,Berlin,tablet,False
user_285,2024-07-31 21:41:23.687077,password,False,206.192.94.23,New York,mobile,True
user_802,2024-08-06 21:41:23.687083,password,True,117.116.51.29,Berlin,tablet,False
user_880,2024-07-28 21:41:23.687090,biometric,False,155.150.250.45,Paris,mobile,True
user_411,2024-07-16 21:41:23.687096,otp,True,229.230.207.76,New York,desktop,False
user_82,2024-08-03 21:41:23.687102,biometric,True,251.5.97.226,London,mobile,False
user_489,2024-07-14 21:41:23.687108,biometric,True,119.245.129.199,London,desktop,False
user_163,2024-07-27 21:41:23.687121,password,True,89.184.14.192,New York,tablet,False
user_411,2024-08-10 21:41:23.687127,biometric,False,74.38.155.133,San Francisco,tablet,True
user_757,2024-08-07 21:41:23.687135,password,False,227.184.57.202,New York,desktop,True
user_726,2024-07-13 21:41:23.687141,password,True,6.15.170.162,London,desktop,False
user_999,2024-07-31 21:41:23.687147,otp,True,145.162.150.152,London,mobile,False
user_443,2024-07-15 21:41:23.687153,password,True,72.86.98.224,San Francisco,mobile,False
user_227,2024-08-04 21:41:23.687159,biometric,True,200.25.103.156,Berlin,desktop,False
user_255,2024-07-23 21:41:23.687165,otp,True,131.160.243.44,San Francisco,tablet,False
user_230,2024-08-10 21:41:23.687171,password,True,171.188.109.107,London,tablet,False
user_131,2024-07-28 21:41:23.687177,otp,True,195.229.101.126,Paris,mobile,False
user_814,2024-07-24 21:41:23.687183,biometric,True,70.1.68.245,San Francisco,desktop,False
user_717,2024-08-01 21:41:23.687189,password,False,246.247.137.68,San Francisco,tablet,True
user_772,2024-07-25 21:41:23.687195,otp,True,123.164.219.225,New York,tablet,False
user_794,2024-07-30 21:41:23.687201,biometric,True,64.188.9.248,Paris,desktop,False
user_142,2024-07-21 21:41:23.687207,password,False,89.89.136.87,Berlin,desktop,True
user_492,2024-08-10 21:41:23.687213,otp,True,74.195.197.238,New York,tablet,False
user_599,2024-08-04 21:41:23.687219,otp,True,157.151.46.95,Berlin,desktop,False
user_343,2024-08-10 21:41:23.687226,biometric,False,245.243.11.3,San Francisco,desktop,True
user_221,2024-07-27 21:41:23.687232,biometric,False,105.116.81.164,San Francisco,mobile,True
user_594,2024-08-03 21:41:23.687238,biometric,True,48.65.195.23,London,mobile,False
user_344,2024-07-27 21:41:23.687244,password,True,223.9.248.247,London,desktop,False
user_529,2024-07-12 21:41:23.687250,password,False,250.129.214.217,Paris,tablet,True
user_940,2024-07-19 21:41:23.687258,otp,True,57.138.1.91,New York,mobile,False
user_2,2024-07-14 21:41:23.687264,password,True,193.230.135.203,Paris,desktop,False
user_505,2024-07-21 21:41:23.687270,otp,True,246.166.54.171,New York,mobile,False
user_307,2024-08-04 21:41:23.687276,password,True,148.24.21.144,New York,tablet,False
user_318,2024-08-05 21:41:23.687282,password,True,145.251.139.187,London,mobile,False
user_840,2024-08-10 21:41:23.687288,otp,True,102.139.160.247,London,desktop,False
user_32,2024-07-19 21:41:23.687294,biometric,True,219.215.86.225,San Francisco,desktop,False
user_820,2024-08-01 21:41:23.687300,otp,True,251.111.197.73,San Francisco,desktop,False
user_873,2024-07-19 21:41:23.687306,biometric,True,238.11.167.86,New York,tablet,False
user_416,2024-07-20 21:41:23.687312,otp,True,170.42.125.141,London,mobile,False
user_750,2024-08-02 21:41:23.687317,biometric,False,166.231.133.58,London,tablet,True
user_240,2024-07-18 21:41:23.687323,password,False,236.148.206.142,Paris,mobile,True
user_159,2024-08-02 21:41:23.687330,biometric,True,10.155.201.204,London,desktop,False
user_375,2024-08-04 21:41:23.687336,biometric,True,230.109.13.63,San Francisco,tablet,False
user_107,2024-07-18 21:41:23.687342,otp,True,196.83.155.107,San Francisco,desktop,False
user_667,2024-08-02 21:41:23.687348,otp,True,223.207.56.179,Paris,mobile,False
user_305,2024-07-26 21:41:23.687354,biometric,True,190.182.215.151,Berlin,desktop,False
user_666,2024-07-13 21:41:23.687360,otp,True,219.197.147.231,Paris,mobile,False
user_302,2024-08-06 21:41:23.687367,otp,True,79.20.80.95,London,mobile,False
user_655,2024-07-24 21:41:23.687373,biometric,True,80.129.148.58,London,desktop,False
user_483,2024-07-12 21:41:23.687379,otp,True,42.116.28.88,New York,desktop,False
user_883,2024-08-08 21:41:23.687385,password,True,85.143.108.13,Berlin,desktop,False
user_474,2024-08-02 21:41:23.687391,biometric,True,181.126.203.20,New York,tablet,False
user_89,2024-07-27 21:41:23.687398,otp,True,113.46.155.54,Paris,mobile,False
user_400,2024-07-18 21:41:23.687404,biometric,True,90.15.30.71,Berlin,desktop,False
user_554,2024-07-26 21:41:23.687410,biometric,True,98.38.202.201,Berlin,tablet,False
user_162,2024-07-14 21:41:23.687416,otp,True,183.169.76.60,New York,mobile,False
user_32,2024-07-18 21:41:23.687422,otp,True,135.178.10.92,San Francisco,desktop,False
user_10,2024-07-20 21:41:23.687428,password,True,56.23.211.43,New York,mobile,False
user_939,2024-08-03 21:41:23.687434,password,True,90.144.14.167,New York,desktop,False
user_849,2024-07-29 21:41:23.687440,biometric,True,166.218.48.79,San Francisco,tablet,False
user_376,2024-07-13 21:41:23.687446,biometric,False,243.186.25.36,Paris,mobile,True
user_387,2024-07-14 21:41:23.687453,otp,True,25.101.145.173,Paris,tablet,False
user_347,2024-08-03 21:41:23.687460,password,False,221.254.40.109,San Francisco,desktop,True
user_385,2024-08-08 21:41:23.687546,password,True,244.60.55.144,London,mobile,False
user_937,2024-07-28 21:41:23.687553,otp,False,173.55.134.56,Berlin,mobile,True
user_513,2024-07-21 21:41:23.687562,biometric,True,115.239.25.65,London,tablet,False
user_85,2024-07-14 21:41:23.687568,otp,True,47.48.41.9,Berlin,desktop,False
user_642,2024-08-03 21:41:23.687574,otp,True,118.47.105.101,Berlin,desktop,False
user_648,2024-08-07 21:41:23.687580,password,False,156.162.76.214,New York,mobile,True
user_570,2024-07-28 21:41:23.687586,otp,True,228.67.97.204,San Francisco,tablet,False
user_892,2024-07-21 21:41:23.687592,password,True,214.127.14.23,Paris,tablet,False
user_151,2024-07-13 21:41:23.687599,otp,True,21.31.78.201,London,tablet,False
user_974,2024-08-05 21:41:23.687607,otp,False,88.179.130.156,London,desktop,True
user_179,2024-07-15 21:41:23.687617,biometric,True,88.127.16.93,London,desktop,False
user_525,2024-07-31 21:41:23.687627,biometric,True,213.87.85.147,San Francisco,desktop,False
user_754,2024-07-19 21:41:23.687638,password,True,140.68.219.10,New York,desktop,False
user_49,2024-07-28 21:41:23.687648,password,False,187.132.116.145,London,mobile,True
user_5,2024-07-22 21:41:23.687660,otp,True,33.42.242.44,London,desktop,False
user_30,2024-07-30 21:41:23.687669,otp,True,63.13.126.134,Paris,mobile,False
user_667,2024-07-18 21:41:23.687680,otp,True,203.99.234.90,Paris,tablet,False
user_399,2024-08-03 21:41:23.687690,biometric,True,152.248.86.174,London,tablet,False
user_617,2024-07-16 21:41:23.687700,password,True,255.132.20.29,San Francisco,desktop,False
user_448,2024-07-22 21:41:23.687710,biometric,False,3.144.94.86,New York,tablet,True
user_614,2024-07-31 21:41:23.687723,password,True,100.47.3.100,London,desktop,False
user_267,2024-07-22 21:41:23.687733,password,False,237.134.67.61,London,mobile,True
user_821,2024-07-24 21:41:23.687744,otp,True,145.157.200.112,Paris,mobile,False
user_669,2024-08-08 21:41:23.687755,otp,True,24.236.194.183,Paris,mobile,False
user_598,2024-08-06 21:41:23.687766,biometric,True,52.158.155.188,Paris,mobile,False
user_89,2024-08-08 21:41:23.687777,password,True,154.201.216.185,Berlin,tablet,False
user_751,2024-08-05 21:41:23.687790,biometric,True,202.216.79.3,Paris,tablet,False
user_274,2024-07-30 21:41:23.687801,otp,True,25.99.255.5,Paris,mobile,False
user_283,2024-07-23 21:41:23.687812,biometric,True,73.72.42.74,London,tablet,False
user_415,2024-07-18 21:41:23.687831,biometric,True,57.195.248.167,San Francisco,desktop,False
user_238,2024-08-04 21:41:23.687844,biometric,True,180.182.18.23,Paris,desktop,False
user_105,2024-07-14 21:41:23.687856,otp,False,32.227.64.220,New York,tablet,True
user_115,2024-07-25 21:41:23.687867,biometric,False,106.213.179.199,Paris,mobile,True
user_193,2024-07-30 21:41:23.687882,otp,False,106.229.100.174,New York,desktop,True
user_393,2024-07-31 21:41:23.687894,biometric,True,158.145.174.30,New York,desktop,False
user_732,2024-08-01 21:41:23.687905,password,True,63.100.214.141,Paris,desktop,False
user_533,2024-07-16 21:41:23.687916,biometric,True,171.116.53.186,San Francisco,tablet,False
user_266,2024-08-02 21:41:23.687928,biometric,True,220.225.210.124,San Francisco,mobile,False
user_779,2024-08-10 21:41:23.687939,password,True,33.63.162.248,San Francisco,desktop,False
user_920,2024-07-20 21:41:23.687950,otp,True,21.206.63.251,Paris,mobile,False
user_441,2024-07-14 21:41:23.687960,biometric,False,17.251.140.209,San Francisco,tablet,True
user_409,2024-07-18 21:41:23.687971,biometric,True,105.179.151.29,New York,mobile,False
user_676,2024-08-07 21:41:23.687982,otp,False,198.212.213.157,Berlin,desktop,True
user_927,2024-08-02 21:41:23.687993,otp,False,58.183.84.126,London,mobile,True
user_377,2024-07-26 21:41:23.688005,password,True,216.24.162.221,Paris,desktop,False
user_103,2024-07-21 21:41:23.688016,otp,False,179.35.22.109,Paris,tablet,True
user_107,2024-08-01 21:41:23.688028,password,True,22.65.208.8,London,desktop,False
user_950,2024-08-01 21:41:23.688040,biometric,True,196.198.20.152,Paris,tablet,False
user_483,2024-08-04 21:41:23.688051,password,True,76.12.163.218,London,mobile,False
user_1000,2024-08-07 21:41:23.688063,biometric,True,59.101.67.184,New York,mobile,False
user_453,2024-07-15 21:41:23.688074,otp,True,254.93.216.25,Paris,mobile,False
user_607,2024-08-07 21:41:23.688085,otp,True,94.97.201.230,New York,desktop,False
user_598,2024-07-31 21:41:23.688095,password,True,97.223.145.142,Paris,desktop,False
user_799,2024-07-12 21:41:23.688106,biometric,True,231.135.252.103,San Francisco,mobile,False
user_538,2024-07-13 21:41:23.688117,biometric,True,157.23.48.159,San Francisco,mobile,False
user_883,2024-07-29 21:41:23.688128,password,True,135.119.33.94,New York,tablet,False
user_985,2024-07-24 21:41:23.688139,biometric,True,204.12.147.108,San Francisco,desktop,False
user_295,2024-08-03 21:41:23.688150,otp,True,142.25.192.214,London,mobile,False
